	encoder	sensor
1186	0.263003	0
1187	0.263196	0
1188	0.263388	0
1189	0.263582	0
1190	0.263775	0
1191	0.263967	0
1192	0.264159	0
1193	0.26435	0
1194	0.264542	0
1195	0.264733	0
1196	0.264925	0
1197	0.265117	0
1198	0.265309	0
1199	0.265501	0
1200	0.265692	0
1201	0.265882	0
1202	0.266074	0
1203	0.266265	0
1204	0.266457	0
1205	0.266648	0
1206	0.26684	0
1207	0.267032	0
1208	0.267224	0
1209	0.267416	0
1210	0.267608	0
1211	0.267801	0
1212	0.267994	0
1213	0.268186	0
1214	0.268378	0
1215	0.268572	0
1216	0.268764	0
1217	0.268957	0
1218	0.269149	0
1219	0.269341	0
1220	0.269533	0
1221	0.269725	0
1222	0.269917	0
1223	0.270109	0
1224	0.270301	0
1225	0.270493	0
1226	0.270683	0
1227	0.270874	0
1228	0.271065	0
1229	0.271256	0
1230	0.271447	0
1231	0.271639	0
1232	0.271831	0
1233	0.272023	0
1234	0.272215	0
1235	0.272408	0
1236	0.2726	0
1237	0.272792	0
1238	0.272986	0
1239	0.273178	0
1240	0.27337	0
1241	0.273562	0
1242	0.273755	0
1243	0.273947	0
1244	0.27414	0
1245	0.274332	0
1246	0.274523	0
1247	0.274715	0
1248	0.274907	0
1249	0.2751	0
1250	0.275292	0
1251	0.275483	0
1252	0.275675	0
1253	0.275866	0
1254	0.276057	0
1255	0.276248	0
1256	0.276438	0
1257	0.27663	0
1258	0.276821	0
1259	0.277013	0
1260	0.277205	0
1261	0.277398	0
1262	0.277591	0
1263	0.277784	0
1264	0.277977	0
1265	0.278169	0
1266	0.278361	0
1267	0.278554	0
1268	0.278746	0
1269	0.278938	0
1270	0.27913	0
1271	0.279323	0
1272	0.279514	0
1273	0.279706	0
1274	0.279899	0
1275	0.280091	0
1276	0.280283	0
1277	0.280475	0
1278	0.280666	0
1279	0.280857	0
1280	0.281048	0
1281	0.281239	0
1282	0.281429	0
1283	0.28162	0
1284	0.281812	0
1285	0.282003	0
1286	0.282196	0
1287	0.282388	0
1288	0.282582	0
1289	0.282774	0
1290	0.282968	0
1291	0.283161	0
1292	0.283352	0
1293	0.283545	0
1294	0.283737	0
1295	0.283929	0
1296	0.284121	0
1297	0.284314	0
1298	0.284506	0
1299	0.284698	0
1300	0.284891	0
1301	0.285082	0
1302	0.285274	0
1303	0.285466	0
1304	0.285657	0
1305	0.285848	0
1306	0.286039	0
1307	0.286231	0
1308	0.286422	0
1309	0.286613	0
1310	0.286805	0
1311	0.286995	0
1312	0.287186	0
1313	0.287377	0
1314	0.287567	0
1315	0.287756	0
1316	0.287945	0
1317	0.288132	0
1318	0.288318	0
1319	0.288504	0
1320	0.288689	0
1321	0.288872	0
1322	0.289053	0
1323	0.289232	0
1324	0.28941	0
1325	0.289586	0
1326	0.28976	0
1327	0.289933	1
1328	0.290104	1
1329	0.290273	1
1330	0.29044	1
1331	0.290605	1
1332	0.290767	1
1333	0.290927	1
1334	0.291085	0
1335	0.291241	0
1336	0.291394	0
1337	0.291546	0
1338	0.291694	0
1339	0.29184	0
1340	0.291983	0
1341	0.292123	0
1342	0.29226	0
1343	0.292394	0
1344	0.292526	0
1345	0.292653	0
1346	0.292777	0
1347	0.292899	0
1348	0.293018	0
1349	0.293132	0
1350	0.293242	0
1351	0.293349	0
1352	0.293453	0
1353	0.293553	0
1354	0.293648	0
1355	0.29374	0
1356	0.293826	0
1357	0.293908	0
1358	0.293987	0
1359	0.294062	0
1360	0.294136	0
1361	0.294205	0
1362	0.294271	0
1363	0.294331	0
1364	0.294388	0
1365	0.294442	0
1366	0.294495	0
1367	0.294546	0
1368	0.294594	0
1369	0.29464	0
1370	0.294684	0
1371	0.294725	0
1372	0.294762	0
1373	0.294796	0
1374	0.294827	0
1375	0.294856	0
1376	0.294883	0
1377	0.294909	0
1378	0.294933	0
1379	0.294954	0
1380	0.294972	0
1381	0.294988	0
1382	0.295003	0
1383	0.295018	0
1384	0.295033	0
1385	0.295046	0
1386	0.295058	0
1387	0.295067	0
1388	0.295076	0
1389	0.295082	0
1390	0.295087	0
1391	0.295092	0
1392	0.295096	0
1393	0.295099	0
1394	0.295103	0
1395	0.295105	0
1396	0.295108	0
1397	0.295109	0
1398	0.29511	0
1399	0.295111	0
1400	0.295111	0
1401	0.295111	0
1402	0.295111	0
